"NMI_SON_5E-5.spc"
"Wavelength nm."	"Abs."
473.00	0.033378
473.50	0.033498
474.00	0.033680
474.50	0.033878
475.00	0.034072
475.50	0.034215
476.00	0.034393
476.50	0.034538
477.00	0.034662
477.50	0.034780
478.00	0.034901
478.50	0.034991
479.00	0.035067
479.50	0.035166
480.00	0.035177
480.50	0.035244
481.00	0.035266
481.50	0.035266
482.00	0.035332
482.50	0.035445
483.00	0.035365
483.50	0.035385
484.00	0.035401
484.50	0.035307
485.00	0.035228
485.50	0.035195
486.00	0.035110
486.50	0.035066
487.00	0.035018
487.50	0.034931
488.00	0.034945
488.50	0.034857
489.00	0.034757
489.50	0.034680
490.00	0.034602
490.50	0.034459
491.00	0.034356
491.50	0.034148
492.00	0.034040
492.50	0.033886
493.00	0.033733
493.50	0.033582
494.00	0.033467
494.50	0.033206
495.00	0.032964
495.50	0.032711
496.00	0.032480
496.50	0.032153
497.00	0.031911
497.50	0.031563
498.00	0.031246
498.50	0.030923
499.00	0.030603
499.50	0.030259
500.00	0.030018
500.50	0.029648
501.00	0.029337
501.50	0.029037
502.00	0.028678
502.50	0.028294
503.00	0.027907
503.50	0.027503
504.00	0.027178
504.50	0.026863
505.00	0.026608
505.50	0.026384
506.00	0.026191
506.50	0.025984
507.00	0.025802
507.50	0.025604
508.00	0.025459
508.50	0.025274
509.00	0.025213
509.50	0.025154
510.00	0.025117
510.50	0.025176
511.00	0.025225
511.50	0.025211
512.00	0.025265
512.50	0.025322
513.00	0.025341
513.50	0.025433
514.00	0.025520
514.50	0.025637
515.00	0.025831
515.50	0.025990
516.00	0.026166
516.50	0.026411
517.00	0.026612
517.50	0.026824
518.00	0.027135
518.50	0.027449
519.00	0.027704
519.50	0.027998
520.00	0.028404
520.50	0.028705
521.00	0.029065
521.50	0.029506
522.00	0.029945
522.50	0.030229
523.00	0.030635
523.50	0.030992
524.00	0.031364
524.50	0.031697
525.00	0.032111
525.50	0.032429
526.00	0.032823
526.50	0.033153
527.00	0.033508
527.50	0.033768
528.00	0.034142
528.50	0.034380
529.00	0.034595
529.50	0.034781
530.00	0.034928
530.50	0.035029
531.00	0.035056
531.50	0.035073
532.00	0.035044
532.50	0.034980
533.00	0.034766
533.50	0.034560
534.00	0.034248
534.50	0.033920
535.00	0.033605
535.50	0.033233
536.00	0.032803
536.50	0.032433
537.00	0.031897
537.50	0.031323
538.00	0.030758
538.50	0.030155
539.00	0.029476
539.50	0.028913
540.00	0.028248
540.50	0.027645
541.00	0.027058
541.50	0.026548
542.00	0.025947
542.50	0.025408
543.00	0.024878
543.50	0.024336
544.00	0.023679
544.50	0.023142
545.00	0.022658
545.50	0.022047
546.00	0.021554
546.50	0.021153
547.00	0.020701
547.50	0.020337
548.00	0.020082
548.50	0.019675
549.00	0.019267
549.50	0.018848
550.00	0.018388
550.50	0.017944
551.00	0.017647
551.50	0.017403
552.00	0.017186
552.50	0.016993
553.00	0.016737
553.50	0.016485
554.00	0.016200
554.50	0.015934
555.00	0.015670
555.50	0.015421
556.00	0.015276
556.50	0.015035
557.00	0.014863
557.50	0.014601
558.00	0.014429
558.50	0.014137
559.00	0.013923
559.50	0.013695
560.00	0.013512
560.50	0.013322
561.00	0.013107
561.50	0.012900
562.00	0.012665
562.50	0.012453
563.00	0.012177
563.50	0.011991
564.00	0.011844
564.50	0.011736
565.00	0.011578
565.50	0.011396
566.00	0.011274
566.50	0.011122
567.00	0.010931
567.50	0.010706
568.00	0.010519
568.50	0.010282
569.00	0.009999
569.50	0.009804
570.00	0.009702
570.50	0.009600
571.00	0.009334
571.50	0.009254
572.00	0.009032
572.50	0.008786
573.00	0.008607
573.50	0.008562
574.00	0.008373
574.50	0.008271
575.00	0.008089
575.50	0.007906
576.00	0.007758
576.50	0.007623
577.00	0.007497
577.50	0.007469
578.00	0.007404
578.50	0.007235
579.00	0.007106
579.50	0.006971
580.00	0.006812
580.50	0.006596
581.00	0.006520
581.50	0.006423
582.00	0.006289
582.50	0.006201
583.00	0.006257
583.50	0.006205
584.00	0.006092
584.50	0.006039
585.00	0.005985
585.50	0.005828
586.00	0.005728
586.50	0.005655
587.00	0.005583
587.50	0.005485
588.00	0.005388
588.50	0.005350
589.00	0.005365
589.50	0.005272
590.00	0.005197
590.50	0.005171
591.00	0.005100
591.50	0.004981
592.00	0.004969
592.50	0.004985
593.00	0.004940
593.50	0.004876
594.00	0.004795
594.50	0.004745
595.00	0.004646
595.50	0.004603
596.00	0.004556
596.50	0.004527
597.00	0.004455
597.50	0.004436
598.00	0.004418
598.50	0.004327
599.00	0.004343
599.50	0.004347
600.00	0.004345
600.50	0.004322
601.00	0.004366
601.50	0.004346
602.00	0.004300
602.50	0.004223
603.00	0.004149
603.50	0.004035
604.00	0.003996
604.50	0.003967
605.00	0.003972
605.50	0.004016
606.00	0.004107
606.50	0.004096
607.00	0.004072
607.50	0.003990
608.00	0.003892
608.50	0.003826
609.00	0.003787
609.50	0.003754
610.00	0.003789
610.50	0.003784
611.00	0.003727
611.50	0.003687
612.00	0.003679
612.50	0.003636
613.00	0.003610
613.50	0.003574
614.00	0.003543
614.50	0.003487
615.00	0.003473
615.50	0.003413
616.00	0.003412
616.50	0.003407
617.00	0.003335
617.50	0.003278
618.00	0.003341
618.50	0.003362
619.00	0.003271
619.50	0.003275
620.00	0.003237
620.50	0.003075
621.00	0.003040
621.50	0.003097
622.00	0.003119
622.50	0.003163
623.00	0.003232
623.50	0.003173
624.00	0.003121
624.50	0.003086
625.00	0.002999
625.50	0.002957
626.00	0.002930
626.50	0.002891
627.00	0.002906
627.50	0.002903
628.00	0.002919
628.50	0.002921
629.00	0.002957
629.50	0.002921
630.00	0.002938
630.50	0.002927
631.00	0.002892
631.50	0.002867
632.00	0.002841
632.50	0.002784
633.00	0.002777
633.50	0.002796
634.00	0.002763
634.50	0.002704
635.00	0.002692
635.50	0.002617
636.00	0.002604
636.50	0.002575
637.00	0.002619
637.50	0.002602
638.00	0.002625
638.50	0.002525
639.00	0.002482
639.50	0.002464
640.00	0.002504
640.50	0.002483
641.00	0.002543
641.50	0.002596
642.00	0.002546
642.50	0.002514
643.00	0.002516
643.50	0.002549
644.00	0.002542
644.50	0.002575
645.00	0.002559
645.50	0.002544
646.00	0.002456
646.50	0.002401
647.00	0.002410
647.50	0.002430
648.00	0.002443
648.50	0.002443
649.00	0.002429
649.50	0.002465
650.00	0.002433
650.50	0.002461
651.00	0.002502
651.50	0.002520
652.00	0.002457
652.50	0.002496
653.00	0.002422
653.50	0.002301
654.00	0.002209
654.50	0.002186
655.00	0.002036
655.50	0.002062
656.00	0.002063
656.50	0.002136
657.00	0.002139
657.50	0.002192
658.00	0.002183
658.50	0.002240
659.00	0.002198
659.50	0.002170
660.00	0.002178
660.50	0.002115
661.00	0.002053
661.50	0.001976
662.00	0.001971
662.50	0.001954
663.00	0.001961
663.50	0.002052
664.00	0.002115
664.50	0.002147
665.00	0.002115
665.50	0.002143
666.00	0.002068
666.50	0.002026
667.00	0.001956
667.50	0.001984
668.00	0.001943
668.50	0.001934
669.00	0.001975
669.50	0.001958
670.00	0.001963
670.50	0.001953
671.00	0.001963
671.50	0.001985
672.00	0.002002
672.50	0.001951
673.00	0.001966
673.50	0.001979
674.00	0.001908
674.50	0.001986
675.00	0.002039
675.50	0.002005
676.00	0.001977
676.50	0.002067
677.00	0.002077
677.50	0.001983
678.00	0.002042
678.50	0.002073
679.00	0.002070
679.50	0.001942
680.00	0.001946
680.50	0.001855
681.00	0.001860
681.50	0.001746
682.00	0.001730
682.50	0.001780
683.00	0.001823
683.50	0.001774
684.00	0.001835
684.50	0.001895
685.00	0.001819
685.50	0.001827
686.00	0.001737
686.50	0.001718
687.00	0.001696
687.50	0.001743
688.00	0.001704
688.50	0.001721
689.00	0.001651
689.50	0.001655
690.00	0.001655
690.50	0.001682
691.00	0.001719
691.50	0.001801
692.00	0.001731
692.50	0.001711
693.00	0.001705
693.50	0.001764
694.00	0.001706
694.50	0.001716
695.00	0.001672
695.50	0.001636
696.00	0.001588
696.50	0.001622
697.00	0.001607
697.50	0.001635
698.00	0.001609
698.50	0.001602
699.00	0.001536
699.50	0.001545
700.00	0.001510
700.50	0.001494
701.00	0.001526
701.50	0.001502
702.00	0.001525
702.50	0.001591
703.00	0.001573
703.50	0.001484
704.00	0.001487
704.50	0.001475
705.00	0.001445
705.50	0.001470
706.00	0.001543
706.50	0.001669
707.00	0.001637
707.50	0.001615
708.00	0.001611
708.50	0.001597
709.00	0.001488
709.50	0.001538
710.00	0.001541
710.50	0.001500
711.00	0.001507
711.50	0.001535
712.00	0.001559
712.50	0.001555
713.00	0.001630
713.50	0.001541
714.00	0.001559
714.50	0.001485
715.00	0.001442
715.50	0.001355
716.00	0.001345
716.50	0.001240
717.00	0.001205
717.50	0.001186
718.00	0.001165
718.50	0.001160
719.00	0.001227
719.50	0.001262
720.00	0.001338
720.50	0.001340
721.00	0.001368
721.50	0.001346
722.00	0.001328
722.50	0.001234
723.00	0.001307
723.50	0.001373
724.00	0.001366
724.50	0.001344
725.00	0.001401
725.50	0.001386
726.00	0.001275
726.50	0.001257
727.00	0.001310
727.50	0.001260
728.00	0.001215
728.50	0.001295
729.00	0.001350
729.50	0.001297
730.00	0.001305
730.50	0.001314
731.00	0.001293
731.50	0.001259
732.00	0.001223
732.50	0.001329
733.00	0.001343
733.50	0.001339
734.00	0.001335
734.50	0.001351
735.00	0.001345
735.50	0.001265
736.00	0.001228
736.50	0.001263
737.00	0.001311
737.50	0.001137
738.00	0.001156
738.50	0.001138
739.00	0.001042
739.50	0.001137
740.00	0.001244
740.50	0.001292
741.00	0.001382
741.50	0.001390
742.00	0.001303
742.50	0.001284
743.00	0.001273
743.50	0.001188
744.00	0.001222
744.50	0.001261
745.00	0.001315
745.50	0.001286
746.00	0.001289
746.50	0.001204
747.00	0.001161
747.50	0.001083
748.00	0.001011
748.50	0.000995
749.00	0.001057
749.50	0.001017
750.00	0.001017
750.50	0.001046
751.00	0.000977
751.50	0.001050
752.00	0.001009
752.50	0.000982
753.00	0.000984
753.50	0.001052
754.00	0.000991
754.50	0.001051
755.00	0.001096
755.50	0.001158
756.00	0.001173
756.50	0.001121
757.00	0.001074
757.50	0.001032
758.00	0.001052
758.50	0.001090
759.00	0.001130
759.50	0.001257
760.00	0.001282
760.50	0.001276
761.00	0.001351
761.50	0.001361
762.00	0.001184
762.50	0.001139
763.00	0.001149
763.50	0.001000
764.00	0.001067
764.50	0.001059
765.00	0.001131
765.50	0.001072
766.00	0.001041
766.50	0.000865
767.00	0.000878
767.50	0.000810
768.00	0.000877
768.50	0.000942
769.00	0.001054
769.50	0.001118
770.00	0.001106
770.50	0.001013
771.00	0.001042
771.50	0.000998
772.00	0.000927
772.50	0.000997
773.00	0.001077
773.50	0.001051
774.00	0.001026
774.50	0.001078
775.00	0.000952
775.50	0.000908
776.00	0.000835
776.50	0.000939
777.00	0.000984
777.50	0.000985
778.00	0.001035
778.50	0.001101
779.00	0.000843
779.50	0.000761
780.00	0.000905
780.50	0.000883
781.00	0.000873
781.50	0.001104
782.00	0.001144
782.50	0.001027
783.00	0.000947
783.50	0.000919
784.00	0.000933
784.50	0.000906
785.00	0.000980
785.50	0.000989
786.00	0.001105
786.50	0.001084
787.00	0.001061
787.50	0.001023
788.00	0.001000
788.50	0.000802
789.00	0.000642
789.50	0.000685
790.00	0.000649
790.50	0.000587
791.00	0.000665
791.50	0.000671
792.00	0.000593
792.50	0.000532
793.00	0.000630
793.50	0.000643
794.00	0.000705
794.50	0.000785
795.00	0.000954
795.50	0.000873
796.00	0.000826
796.50	0.000769
797.00	0.000815
797.50	0.000808
798.00	0.000913
798.50	0.000871
799.00	0.001007
799.50	0.000980
800.00	0.000965
