"NMI_1E-4.spc"
"Wavelength nm."	"Abs."
689.00	0.003663
689.50	0.003713
690.00	0.003774
690.50	0.003780
691.00	0.003817
691.50	0.003779
692.00	0.003721
692.50	0.003679
693.00	0.003676
693.50	0.003687
694.00	0.003565
694.50	0.003475
695.00	0.003389
695.50	0.003382
696.00	0.003325
696.50	0.003385
697.00	0.003408
697.50	0.003468
698.00	0.003382
698.50	0.003330
699.00	0.003302
699.50	0.003300
700.00	0.003275
700.50	0.003257
701.00	0.003364
701.50	0.003346
702.00	0.003352
702.50	0.003333
703.00	0.003319
703.50	0.003211
704.00	0.003279
704.50	0.003323
705.00	0.003284
705.50	0.003227
706.00	0.003252
706.50	0.003257
707.00	0.003161
707.50	0.003172
708.00	0.003265
708.50	0.003256
709.00	0.003177
709.50	0.003184
710.00	0.003218
710.50	0.003169
711.00	0.003129
711.50	0.003082
712.00	0.003083
712.50	0.003041
713.00	0.003090
713.50	0.003057
714.00	0.003083
714.50	0.003016
715.00	0.002998
715.50	0.002886
716.00	0.002858
716.50	0.002821
717.00	0.002786
717.50	0.002783
718.00	0.002815
718.50	0.002825
719.00	0.002835
719.50	0.002903
720.00	0.002874
720.50	0.002862
721.00	0.002825
721.50	0.002825
722.00	0.002788
722.50	0.002765
723.00	0.002742
723.50	0.002837
724.00	0.002858
724.50	0.002843
725.00	0.002837
725.50	0.002834
726.00	0.002756
726.50	0.002700
727.00	0.002757
727.50	0.002734
728.00	0.002632
728.50	0.002600
729.00	0.002589
729.50	0.002505
730.00	0.002497
730.50	0.002543
731.00	0.002537
731.50	0.002632
732.00	0.002631
732.50	0.002729
733.00	0.002725
733.50	0.002764
734.00	0.002674
734.50	0.002648
735.00	0.002562
735.50	0.002536
736.00	0.002493
736.50	0.002534
737.00	0.002539
737.50	0.002425
738.00	0.002476
738.50	0.002427
739.00	0.002410
739.50	0.002480
740.00	0.002591
740.50	0.002591
741.00	0.002660
741.50	0.002647
742.00	0.002675
742.50	0.002657
743.00	0.002584
743.50	0.002512
744.00	0.002489
744.50	0.002443
745.00	0.002454
745.50	0.002524
746.00	0.002568
746.50	0.002471
747.00	0.002388
747.50	0.002207
748.00	0.002160
748.50	0.002147
749.00	0.002227
749.50	0.002256
750.00	0.002475
750.50	0.002491
751.00	0.002423
751.50	0.002483
752.00	0.002503
752.50	0.002415
753.00	0.002407
753.50	0.002483
754.00	0.002411
754.50	0.002455
755.00	0.002432
755.50	0.002400
756.00	0.002370
756.50	0.002300
757.00	0.002181
757.50	0.002173
758.00	0.002195
758.50	0.002252
759.00	0.002339
759.50	0.002405
760.00	0.002399
760.50	0.002407
761.00	0.002370
761.50	0.002271
762.00	0.002124
762.50	0.002108
763.00	0.002127
763.50	0.002123
764.00	0.002231
764.50	0.002330
765.00	0.002364
765.50	0.002248
766.00	0.002159
766.50	0.002041
767.00	0.001996
767.50	0.001920
768.00	0.002003
768.50	0.002012
769.00	0.002024
769.50	0.002119
770.00	0.002266
770.50	0.002288
771.00	0.002383
771.50	0.002452
772.00	0.002394
772.50	0.002353
773.00	0.002314
773.50	0.002308
774.00	0.002245
774.50	0.002290
775.00	0.002230
775.50	0.002273
776.00	0.002235
776.50	0.002203
777.00	0.002140
777.50	0.002105
778.00	0.002039
778.50	0.001957
779.00	0.001824
779.50	0.001780
780.00	0.001858
780.50	0.001833
781.00	0.001843
781.50	0.002024
782.00	0.002017
782.50	0.001945
783.00	0.001909
783.50	0.001887
784.00	0.001878
784.50	0.001911
785.00	0.001962
785.50	0.002026
786.00	0.002093
786.50	0.002070
787.00	0.002011
787.50	0.001924
788.00	0.001889
788.50	0.001783
789.00	0.001725
789.50	0.001734
790.00	0.001696
790.50	0.001590
791.00	0.001689
791.50	0.001753
792.00	0.001736
792.50	0.001698
793.00	0.001781
793.50	0.001674
794.00	0.001584
794.50	0.001537
795.00	0.001739
795.50	0.001744
796.00	0.001734
796.50	0.001690
797.00	0.001783
797.50	0.001744
798.00	0.001701
798.50	0.001700
799.00	0.001754
799.50	0.001691
800.00	0.001585
