"NMI_SON_5E-6.spc"
"Wavelength nm."	"Abs."
470.00	0.003014
470.50	0.003131
471.00	0.003159
471.50	0.003196
472.00	0.003152
472.50	0.003195
473.00	0.003180
473.50	0.003105
474.00	0.003069
474.50	0.003149
475.00	0.003266
475.50	0.003280
476.00	0.003324
476.50	0.003372
477.00	0.003397
477.50	0.003312
478.00	0.003357
478.50	0.003405
479.00	0.003366
479.50	0.003321
480.00	0.003311
480.50	0.003293
481.00	0.003266
481.50	0.003282
482.00	0.003306
482.50	0.003400
483.00	0.003411
483.50	0.003360
484.00	0.003361
484.50	0.003335
485.00	0.003272
485.50	0.003218
486.00	0.003247
486.50	0.003199
487.00	0.003198
487.50	0.003177
488.00	0.003229
488.50	0.003197
489.00	0.003308
489.50	0.003358
490.00	0.003376
490.50	0.003341
491.00	0.003394
491.50	0.003329
492.00	0.003319
492.50	0.003314
493.00	0.003332
493.50	0.003337
494.00	0.003352
494.50	0.003291
495.00	0.003231
495.50	0.003220
496.00	0.003195
496.50	0.003141
497.00	0.003144
497.50	0.003118
498.00	0.003028
498.50	0.002948
499.00	0.002928
499.50	0.002924
500.00	0.002890
500.50	0.002863
501.00	0.002860
501.50	0.002793
502.00	0.002712
502.50	0.002672
503.00	0.002627
503.50	0.002600
504.00	0.002625
504.50	0.002595
505.00	0.002567
505.50	0.002577
506.00	0.002572
506.50	0.002565
507.00	0.002543
507.50	0.002553
508.00	0.002501
508.50	0.002404
509.00	0.002313
509.50	0.002315
510.00	0.002299
510.50	0.002349
511.00	0.002442
511.50	0.002478
512.00	0.002484
512.50	0.002517
513.00	0.002517
513.50	0.002480
514.00	0.002441
514.50	0.002434
515.00	0.002433
515.50	0.002393
516.00	0.002419
516.50	0.002523
517.00	0.002537
517.50	0.002513
518.00	0.002597
518.50	0.002627
519.00	0.002606
519.50	0.002593
520.00	0.002634
520.50	0.002630
521.00	0.002671
521.50	0.002711
522.00	0.002743
522.50	0.002784
523.00	0.002854
523.50	0.002882
524.00	0.002931
524.50	0.002963
525.00	0.002975
525.50	0.002984
526.00	0.003022
526.50	0.003059
527.00	0.003160
527.50	0.003210
528.00	0.003252
528.50	0.003246
529.00	0.003266
529.50	0.003325
530.00	0.003342
530.50	0.003366
531.00	0.003396
531.50	0.003426
532.00	0.003404
532.50	0.003460
533.00	0.003441
533.50	0.003402
534.00	0.003365
534.50	0.003262
535.00	0.003217
535.50	0.003133
536.00	0.003089
536.50	0.003082
537.00	0.003100
537.50	0.003045
538.00	0.003037
538.50	0.002987
539.00	0.002852
539.50	0.002771
540.00	0.002658
540.50	0.002544
541.00	0.002478
541.50	0.002454
542.00	0.002355
542.50	0.002295
543.00	0.002279
543.50	0.002206
544.00	0.002120
544.50	0.002077
545.00	0.002004
545.50	0.001898
546.00	0.001901
546.50	0.001887
547.00	0.001930
547.50	0.001970
548.00	0.002024
548.50	0.001949
549.00	0.001922
549.50	0.001787
550.00	0.001662
550.50	0.001596
551.00	0.001642
551.50	0.001632
552.00	0.001686
552.50	0.001715
553.00	0.001689
553.50	0.001660
554.00	0.001606
554.50	0.001561
555.00	0.001493
555.50	0.001448
556.00	0.001360
556.50	0.001303
557.00	0.001248
557.50	0.001224
558.00	0.001206
558.50	0.001168
559.00	0.001117
559.50	0.001166
560.00	0.001173
560.50	0.001177
561.00	0.001153
561.50	0.001122
562.00	0.001031
562.50	0.001010
563.00	0.000961
563.50	0.000937
564.00	0.000992
564.50	0.001004
565.00	0.001070
565.50	0.001060
566.00	0.001103
566.50	0.001109
567.00	0.001086
567.50	0.000925
568.00	0.000826
568.50	0.000817
569.00	0.000723
569.50	0.000645
570.00	0.000712
570.50	0.000795
571.00	0.000677
571.50	0.000711
572.00	0.000784
572.50	0.000735
573.00	0.000721
573.50	0.000779
574.00	0.000715
574.50	0.000630
575.00	0.000562
575.50	0.000436
576.00	0.000435
576.50	0.000465
577.00	0.000502
577.50	0.000617
578.00	0.000695
578.50	0.000666
579.00	0.000644
579.50	0.000620
580.00	0.000514
580.50	0.000404
581.00	0.000407
581.50	0.000408
582.00	0.000403
582.50	0.000430
583.00	0.000531
583.50	0.000508
584.00	0.000455
584.50	0.000374
585.00	0.000361
585.50	0.000324
586.00	0.000328
586.50	0.000353
587.00	0.000420
587.50	0.000435
588.00	0.000375
588.50	0.000344
589.00	0.000283
589.50	0.000218
590.00	0.000144
590.50	0.000195
591.00	0.000190
591.50	0.000223
592.00	0.000226
592.50	0.000265
593.00	0.000302
593.50	0.000278
594.00	0.000275
594.50	0.000258
595.00	0.000243
595.50	0.000198
596.00	0.000216
596.50	0.000169
597.00	0.000145
597.50	0.000185
598.00	0.000196
598.50	0.000174
599.00	0.000246
599.50	0.000299
600.00	0.000251
600.50	0.000232
601.00	0.000174
601.50	0.000141
602.00	0.000155
602.50	0.000149
603.00	0.000128
603.50	0.000161
604.00	0.000159
604.50	0.000127
605.00	0.000140
605.50	0.000202
606.00	0.000241
606.50	0.000259
607.00	0.000274
607.50	0.000236
608.00	0.000179
608.50	0.000164
609.00	0.000135
609.50	0.000174
610.00	0.000251
610.50	0.000261
611.00	0.000188
611.50	0.000171
612.00	0.000079
612.50	0.000009
613.00	0.000005
613.50	0.000024
614.00	0.000053
614.50	0.000148
615.00	0.000227
615.50	0.000220
616.00	0.000215
616.50	0.000159
617.00	0.000061
617.50	-0.000023
618.00	-0.000040
618.50	-0.000033
619.00	-0.000017
619.50	0.000023
620.00	0.000035
620.50	-0.000030
621.00	0.000027
621.50	0.000006
622.00	-0.000022
622.50	-0.000029
623.00	0.000015
623.50	-0.000022
624.00	-0.000037
624.50	-0.000105
625.00	-0.000130
625.50	-0.000133
626.00	-0.000195
626.50	-0.000208
627.00	-0.000120
627.50	-0.000180
628.00	-0.000226
628.50	-0.000196
629.00	-0.000109
629.50	-0.000201
630.00	-0.000157
630.50	-0.000127
631.00	-0.000124
631.50	-0.000138
632.00	-0.000087
632.50	-0.000130
633.00	-0.000132
633.50	-0.000158
634.00	-0.000221
634.50	-0.000286
635.00	-0.000279
635.50	-0.000300
636.00	-0.000294
636.50	-0.000288
637.00	-0.000262
637.50	-0.000256
638.00	-0.000218
638.50	-0.000285
639.00	-0.000330
639.50	-0.000340
640.00	-0.000296
640.50	-0.000304
641.00	-0.000253
641.50	-0.000236
642.00	-0.000274
642.50	-0.000293
643.00	-0.000329
643.50	-0.000245
644.00	-0.000206
644.50	-0.000108
645.00	-0.000152
645.50	-0.000125
646.00	-0.000196
646.50	-0.000239
647.00	-0.000293
647.50	-0.000240
648.00	-0.000248
648.50	-0.000295
649.00	-0.000287
649.50	-0.000207
650.00	-0.000211
650.50	-0.000172
651.00	-0.000097
651.50	-0.000110
652.00	-0.000194
652.50	-0.000110
653.00	-0.000180
653.50	-0.000288
654.00	-0.000332
654.50	-0.000312
655.00	-0.000469
655.50	-0.000423
656.00	-0.000343
656.50	-0.000238
657.00	-0.000289
657.50	-0.000302
658.00	-0.000328
658.50	-0.000344
659.00	-0.000383
659.50	-0.000344
660.00	-0.000273
660.50	-0.000293
661.00	-0.000278
661.50	-0.000281
662.00	-0.000235
662.50	-0.000230
663.00	-0.000222
663.50	-0.000195
664.00	-0.000211
664.50	-0.000287
665.00	-0.000322
665.50	-0.000257
666.00	-0.000275
666.50	-0.000242
667.00	-0.000123
667.50	-0.000023
668.00	-0.000045
668.50	-0.000093
669.00	-0.000119
669.50	-0.000279
670.00	-0.000404
670.50	-0.000404
671.00	-0.000344
671.50	-0.000341
672.00	-0.000253
672.50	-0.000111
673.00	-0.000078
673.50	-0.000079
674.00	-0.000076
674.50	-0.000093
675.00	-0.000108
675.50	-0.000118
676.00	-0.000187
676.50	-0.000166
677.00	-0.000113
677.50	-0.000221
678.00	-0.000208
678.50	-0.000140
679.00	-0.000029
679.50	-0.000053
680.00	-0.000033
680.50	-0.000120
681.00	-0.000183
681.50	-0.000302
682.00	-0.000336
682.50	-0.000305
683.00	-0.000261
683.50	-0.000162
684.00	-0.000162
684.50	-0.000147
685.00	-0.000195
685.50	-0.000212
686.00	-0.000265
686.50	-0.000235
687.00	-0.000203
687.50	-0.000112
688.00	-0.000087
688.50	-0.000114
689.00	-0.000199
689.50	-0.000193
690.00	-0.000263
690.50	-0.000285
691.00	-0.000234
691.50	-0.000219
692.00	-0.000264
692.50	-0.000228
693.00	-0.000233
693.50	-0.000241
694.00	-0.000206
694.50	-0.000179
695.00	-0.000233
695.50	-0.000264
696.00	-0.000278
696.50	-0.000304
697.00	-0.000366
697.50	-0.000323
698.00	-0.000266
698.50	-0.000285
699.00	-0.000312
699.50	-0.000279
700.00	-0.000285
700.50	-0.000268
701.00	-0.000217
701.50	-0.000236
702.00	-0.000253
702.50	-0.000247
703.00	-0.000244
703.50	-0.000287
704.00	-0.000258
704.50	-0.000268
705.00	-0.000278
705.50	-0.000353
706.00	-0.000357
706.50	-0.000304
707.00	-0.000323
707.50	-0.000360
708.00	-0.000315
708.50	-0.000276
709.00	-0.000307
709.50	-0.000268
710.00	-0.000197
710.50	-0.000237
711.00	-0.000316
711.50	-0.000308
712.00	-0.000279
712.50	-0.000335
713.00	-0.000292
713.50	-0.000254
714.00	-0.000252
714.50	-0.000257
715.00	-0.000237
715.50	-0.000312
716.00	-0.000316
716.50	-0.000402
717.00	-0.000452
717.50	-0.000499
718.00	-0.000459
718.50	-0.000406
719.00	-0.000366
719.50	-0.000281
720.00	-0.000205
720.50	-0.000252
721.00	-0.000263
721.50	-0.000183
722.00	-0.000253
722.50	-0.000344
723.00	-0.000287
723.50	-0.000253
724.00	-0.000305
724.50	-0.000316
725.00	-0.000330
725.50	-0.000241
726.00	-0.000263
726.50	-0.000261
727.00	-0.000191
727.50	-0.000109
728.00	-0.000240
728.50	-0.000306
729.00	-0.000299
729.50	-0.000349
730.00	-0.000340
730.50	-0.000315
731.00	-0.000297
731.50	-0.000233
732.00	-0.000228
732.50	-0.000197
733.00	-0.000117
733.50	-0.000002
734.00	0.000085
734.50	0.000147
735.00	0.000146
735.50	0.000045
736.00	-0.000049
736.50	-0.000117
737.00	-0.000126
737.50	-0.000255
738.00	-0.000271
738.50	-0.000348
739.00	-0.000402
739.50	-0.000433
740.00	-0.000302
740.50	-0.000186
741.00	-0.000132
741.50	-0.000124
742.00	-0.000092
742.50	-0.000211
743.00	-0.000288
743.50	-0.000209
744.00	-0.000155
744.50	-0.000161
745.00	-0.000070
745.50	-0.000019
746.00	-0.000131
746.50	-0.000273
747.00	-0.000317
747.50	-0.000357
748.00	-0.000446
748.50	-0.000397
749.00	-0.000251
749.50	-0.000267
750.00	-0.000255
750.50	-0.000203
751.00	-0.000272
751.50	-0.000247
752.00	-0.000226
752.50	-0.000233
753.00	-0.000190
753.50	-0.000091
754.00	-0.000120
754.50	-0.000112
755.00	-0.000081
755.50	-0.000120
756.00	-0.000072
756.50	-0.000086
757.00	-0.000113
757.50	-0.000122
758.00	-0.000170
758.50	-0.000188
759.00	-0.000224
759.50	-0.000171
760.00	-0.000158
760.50	-0.000131
761.00	-0.000133
761.50	-0.000161
762.00	-0.000270
762.50	-0.000317
763.00	-0.000211
763.50	-0.000243
764.00	-0.000212
764.50	-0.000188
765.00	-0.000120
765.50	-0.000211
766.00	-0.000255
766.50	-0.000309
767.00	-0.000279
767.50	-0.000334
768.00	-0.000305
768.50	-0.000310
769.00	-0.000293
769.50	-0.000220
770.00	-0.000201
770.50	-0.000192
771.00	-0.000145
771.50	-0.000062
772.00	-0.000081
772.50	0.000017
773.00	0.000015
773.50	-0.000037
774.00	-0.000124
774.50	-0.000078
775.00	-0.000183
775.50	-0.000173
776.00	-0.000159
776.50	-0.000147
777.00	-0.000147
777.50	-0.000169
778.00	-0.000149
778.50	-0.000204
779.00	-0.000238
779.50	-0.000334
780.00	-0.000254
780.50	-0.000315
781.00	-0.000213
781.50	-0.000125
782.00	-0.000094
782.50	-0.000105
783.00	-0.000067
783.50	-0.000059
784.00	-0.000036
784.50	-0.000031
785.00	-0.000088
785.50	-0.000127
786.00	-0.000141
786.50	-0.000150
787.00	-0.000150
787.50	-0.000128
788.00	-0.000088
788.50	-0.000165
789.00	-0.000249
789.50	-0.000246
790.00	-0.000239
790.50	-0.000428
791.00	-0.000283
791.50	-0.000255
792.00	-0.000239
792.50	-0.000353
793.00	-0.000206
793.50	-0.000374
794.00	-0.000361
794.50	-0.000368
795.00	-0.000146
795.50	-0.000199
796.00	-0.000138
796.50	-0.000251
797.00	-0.000239
797.50	-0.000424
798.00	-0.000329
798.50	-0.000277
799.00	-0.000119
799.50	-0.000091
800.00	0.000027
